بسم الله الرحمن الرحيم,بسم الله الرحمن الرحيم
وقالوا بطون الأنعام خالصة لذكورنا ومحرم أزواجنا وإن يكن ميتة فهم شركاء سيجزيهم وصفهم إنه حكيم عليم,وقالوا ما في بطون هذه الأنعام خالصة لذكورنا ومحرم على أزواجنا وإن يكن ميتة فهم فيه شركاء سيجزيهم وصفهم إنه حكيم عليم
خسر قتلوا أولادهم سفها بغير وحرموا رزقهم الله افتراء الله ضلوا وما كانوا مهتدين,قد خسر الذين قتلوا أولادهم سفها بغير علم وحرموا ما رزقهم الله افتراء على الله قد ضلوا وما كانوا مهتدين
جنات معروشات وغير معروشات والنخل والزرع مختلفا أكله والزيتون والرمان متشابها وغير متشابه كلوا ثمره أثمر وآتوا حقه حصاده تسرفوا إنه يحب المسرفين,وهو الذي أنشأ جنات معروشات وغير معروشات والنخل والزرع مختلفا أكله والزيتون والرمان متشابها وغير متشابه كلوا من ثمره إذا أثمر وآتوا حقه يوم حصاده ولا تسرفوا إنه لا يحب المسرفين
الأنعام حمولة وفرشا كلوا رزقكم الله تتبعوا خطوات الشيطان إنه لكم عدو مبين,ومن الأنعام حمولة وفرشا كلوا مما رزقكم الله ولا تتبعوا خطوات الشيطان إنه لكم عدو مبين
أزواج الضأن المعز قل آلذكرين حرم الأنثيين اشتملت أرحام الأنثيين نبئوني بعلم كنتم صادقين,ثمانية أزواج من الضأن اثنين ومن المعز اثنين قل آلذكرين حرم أم الأنثيين أما اشتملت عليه أرحام الأنثيين نبئوني بعلم إن كنتم صادقين
الإبل البقر قل آلذكرين حرم الأنثيين اشتملت أرحام الأنثيين كنتم شهداء وصاكم الله فمن أظلم ممن افترى الله كذبا ليضل الناس بغير الله يهدي القوم الظالمين,ومن الإبل اثنين ومن البقر اثنين قل آلذكرين حرم أم الأنثيين أما اشتملت عليه أرحام الأنثيين أم كنتم شهداء إذ وصاكم الله بهذا فمن أظلم ممن افترى على الله كذبا ليضل الناس بغير علم إن الله لا يهدي القوم الظالمين
قل أجد أوحي محرما طاعم يطعمه إلا ميتة دما مسفوحا لحم خنزير فإنه رجس فسقا أهل لغير الله فمن اضطر باغ ربك غفور رحيم,قل لا أجد في ما أوحي إلي محرما على طاعم يطعمه إلا أن يكون ميتة أو دما مسفوحا أو لحم خنزير فإنه رجس أو فسقا أهل لغير الله به فمن اضطر غير باغ ولا عاد فإن ربك غفور رحيم
هادوا حرمنا ذي ظفر البقر والغنم حرمنا عليهم شحومهما إلا حملت ظهورهما الحوايا اختلط بعظم جزيناهم ببغيهم وإنا لصادقون,وعلى الذين هادوا حرمنا كل ذي ظفر ومن البقر والغنم حرمنا عليهم شحومهما إلا ما حملت ظهورهما أو الحوايا أو ما اختلط بعظم ذلك جزيناهم ببغيهم وإنا لصادقون
كذبوك فقل ربكم رحمة واسعة يرد بأسه القوم المجرمين,فإن كذبوك فقل ربكم ذو رحمة واسعة ولا يرد بأسه عن القوم المجرمين
سيقول أشركوا شاء الله أشركنا آباؤنا حرمنا شيء كذب قبلهم ذاقوا بأسنا قل عندكم فتخرجوه لنا تتبعون إلا الظن وإن إلا تخرصون,سيقول الذين أشركوا لو شاء الله ما أشركنا ولا آباؤنا ولا حرمنا من شيء كذلك كذب الذين من قبلهم حتى ذاقوا بأسنا قل هل عندكم من علم فتخرجوه لنا إن تتبعون إلا الظن وإن أنتم إلا تخرصون
قل فلله الحجة البالغة فلو شاء لهداكم أجمعين,قل فلله الحجة البالغة فلو شاء لهداكم أجمعين
قل شهداءكم يشهدون الله حرم شهدوا فلا تشهد معهم تتبع أهواء كذبوا بآياتنا والذين يؤمنون بالآخرة وهم بربهم يعدلون,قل هلم شهداءكم الذين يشهدون أن الله حرم هذا فإن شهدوا فلا تشهد معهم ولا تتبع أهواء الذين كذبوا بآياتنا والذين لا يؤمنون بالآخرة وهم بربهم يعدلون
قل تعالوا أتل حرم ربكم عليكم تشركوا شيئا وبالوالدين إحسانا تقتلوا أولادكم إملاق نرزقكم وإياهم تقربوا الفواحش ظهر وما بطن تقتلوا النفس حرم الله إلا بالحق ذلكم وصاكم لعلكم تعقلون,قل تعالوا أتل ما حرم ربكم عليكم ألا تشركوا به شيئا وبالوالدين إحسانا ولا تقتلوا أولادكم من إملاق نحن نرزقكم وإياهم ولا تقربوا الفواحش ما ظهر منها وما بطن ولا تقتلوا النفس التي حرم الله إلا بالحق ذلكم وصاكم به لعلكم تعقلون
تقربوا مال اليتيم إلا بالتي أحسن يبلغ أشده وأوفوا الكيل والميزان بالقسط نكلف نفسا إلا وسعها وإذا قلتم فاعدلوا ولو قربى وبعهد الله أوفوا ذلكم وصاكم لعلكم تذكرون,ولا تقربوا مال اليتيم إلا بالتي هي أحسن حتى يبلغ أشده وأوفوا الكيل والميزان بالقسط لا نكلف نفسا إلا وسعها وإذا قلتم فاعدلوا ولو كان ذا قربى وبعهد الله أوفوا ذلكم وصاكم به لعلكم تذكرون
صراطي مستقيما فاتبعوه تتبعوا السبل فتفرق بكم سبيله ذلكم وصاكم لعلكم تتقون,وأن هذا صراطي مستقيما فاتبعوه ولا تتبعوا السبل فتفرق بكم عن سبيله ذلكم وصاكم به لعلكم تتقون
آتينا موسى الكتاب تماما أحسن وتفصيلا لكل شيء وهدى ورحمة لعلهم بلقاء ربهم يؤمنون,ثم آتينا موسى الكتاب تماما على الذي أحسن وتفصيلا لكل شيء وهدى ورحمة لعلهم بلقاء ربهم يؤمنون
كتاب أنزلناه مبارك فاتبعوه واتقوا لعلكم ترحمون,وهذا كتاب أنزلناه مبارك فاتبعوه واتقوا لعلكم ترحمون
تقولوا إنما أنزل الكتاب طائفتين قبلنا وإن كنا دراستهم لغافلين,أن تقولوا إنما أنزل الكتاب على طائفتين من قبلنا وإن كنا عن دراستهم لغافلين
تقولوا أنزل علينا الكتاب لكنا أهدى منهم جاءكم بينة ربكم وهدى ورحمة فمن أظلم ممن كذب بآيات الله وصدف سنجزي يصدفون آياتنا سوء العذاب بما كانوا يصدفون,أو تقولوا لو أنا أنزل علينا الكتاب لكنا أهدى منهم فقد جاءكم بينة من ربكم وهدى ورحمة فمن أظلم ممن كذب بآيات الله وصدف عنها سنجزي الذين يصدفون عن آياتنا سوء العذاب بما كانوا يصدفون
ينظرون إلا تأتيهم الملائكة يأتي ربك يأتي آيات ربك يأتي آيات ربك ينفع نفسا إيمانها تكن آمنت كسبت إيمانها خيرا قل انتظروا إنا منتظرون,هل ينظرون إلا أن تأتيهم الملائكة أو يأتي ربك أو يأتي بعض آيات ربك يوم يأتي بعض آيات ربك لا ينفع نفسا إيمانها لم تكن آمنت من قبل أو كسبت في إيمانها خيرا قل انتظروا إنا منتظرون
فرقوا دينهم وكانوا شيعا لست منهم شيء إنما أمرهم الله ينبئهم بما كانوا,إن الذين فرقوا دينهم وكانوا شيعا لست منهم في شيء إنما أمرهم إلى الله ثم ينبئهم بما كانوا يفعلون
جاء بالحسنة فله أمثالها جاء بالسيئة فلا يجزى إلا مثلها وهم يظلمون,من جاء بالحسنة فله عشر أمثالها ومن جاء بالسيئة فلا يجزى إلا مثلها وهم لا يظلمون
